Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
getSerializableForm,8.916,0.637,14,../../../packages/app-store/routing-forms/pages/routing-link/getServerSideProps.ts:83:11,4.407
useFormContext,8.867,2.217,4,../../../packages/ui/components/form/inputs/HintOrErrors.tsx:18:8,8.565
setTimeout,8.726,2.909,3,../../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:246:25,8.042
Identifier: { length: number; slug: s,8.628,1.726,5,../../../packages/lib/event-types/getEventTypeById.ts:106:14,5.668
createServerSideHelpers,8.618,2.155,4,../../web/server/lib/ssr.ts:62:14,5.834
Identifier: Widgets,8.617,8.617,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/uiConfig.tsx:84:8,8.617
Identifier: (Omit<{ name: string | nu,8.547,1.425,6,../../../packages/trpc/server/middlewares/sessionMiddleware.ts:55:45,3.725
Identifier: { data: JsonValue; id: nu,8.523,2.841,3,../../../packages/features/bookings/lib/get-booking.ts:173:22,7.884
Identifier: { startTime: string; endT,8.459,2.820,3,../../../packages/features/ee/payments/pages/payment.tsx:68:34,8.128
salesforceCreateEventApiCall,8.423,1.203,7,../../../packages/app-store/salesforce/lib/CrmService.ts:222:31,4.549
getAllCredentials,8.404,0.840,10,../../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:269:72,4.626
purchaseTeamOrOrgSubscription,8.343,2.086,4,../../../packages/trpc/server/routers/viewer/organizations/publish.handler.ts:39:34,6.554
setScope,8.329,4.164,2,../../../packages/platform/atoms/selected-calendars/wrappers/SelectedCalendarsSettingsWebWrapper.tsx:261:18,5.479
Identifier: typeof InlineSVG,8.287,8.287,1,../../../packages/ui/components/icon/IconSprites.tsx:8:11,8.287
Identifier: typeof TRPCError,8.209,0.684,12,../../../packages/trpc/server/routers/viewer/slots/util.ts:307:14,5.143
Identifier: IConnectionAPIController,8.190,8.190,1,../../../packages/features/ee/sso/lib/jackson.ts:57:9,8.190
transformSelectOptionsApiToInternal,8.112,2.704,3,../../../packages/lib/event-types/transformers/api-to-internal/booking-fields.ts:41:81,3.890
getInstantBookingLocation,8.087,4.043,2,../../../packages/trpc/server/routers/viewer/bookings/_router.tsx:163:13,7.093
diff,8.083,2.694,3,src/ee/bookings/2024-08-13/services/output.service.ts:94:21,7.951
next,8.018,0.501,16,../../../packages/trpc/server/middlewares/sessionMiddleware.ts:140:9,2.603
Identifier: { status: BookingStatus; ,8.002,8.002,1,../../../packages/features/ee/payments/pages/payment.tsx:41:60,8.002
render,7.992,0.999,8,../../../packages/features/form-builder/FormBuilder.tsx:430:11,2.772
Identifier: { DestinationCalendarSett,7.961,7.961,1,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:302:13,7.961
memo,7.932,3.966,2,../../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:188:13,5.020
bulkUpdateToDefaultLocation,7.893,3.947,2,../../../packages/trpc/server/routers/viewer/eventTypes/_router.ts:270:13,7.170
getAppData,7.845,1.121,7,../../../packages/app-store/stripepayment/components/EventTypeAppSettingsInterface.tsx:159:31,4.448
Identifier: EventBusyDetails[],7.837,7.837,1,../../../packages/core/getUserAvailability.ts:572:17,7.837
getOrderedListOfLuckyUsers,7.833,2.611,3,../../../packages/trpc/server/routers/viewer/routing-forms/findTeamMembersMatchingAttributeLogicOfRoute.handler.ts:272:12,4.003
animate,7.822,7.822,1,../../../packages/features/bookings/Booker/config.ts:208:10,7.822
processUserAttributes,7.801,7.801,1,../../../packages/trpc/server/routers/viewer/attributes/bulkAssignAttributes.handler.ts:66:15,7.801
getAppAssetFullPath,7.797,7.797,1,../../../packages/app-store/getNormalizedAppMetadata.ts:12:40,7.797
deleteEventsAndMeetings,7.767,3.884,2,../../../packages/core/EventManager.ts:465:12,7.691
getFormattedDate,7.750,1.937,4,../../../packages/sms/attendee/awaiting-payment-sms.ts:13:11,3.284
Identifier: ForwardRefExoticComponent,7.747,3.874,2,../../../packages/features/bookings/Booker/Booker.tsx:386:13,5.933
getTeamMemberEmailForResponseOrContact,7.740,1.935,4,../../../packages/lib/server/getTeamMemberEmailFromCrm.ts:250:15,6.742
hostScheduleQuery,7.707,3.854,2,../../../packages/features/eventtypes/components/tabs/availability/EventAvailabilityTab.tsx:418:30,6.975
runAttributeLogic,7.687,3.844,2,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:292:63,7.502
ThisKeyword: this & HTMLElement & { sh,7.685,1.281,6,../../../packages/embeds/embed-core/src/ModalBox/ModalBox.ts:24:32,5.383
onSubmit,7.616,2.539,3,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:235:9,4.188
setError,7.599,7.599,1,../../../packages/features/eventtypes/components/tabs/ai/AIEventController.tsx:190:97,7.599
handleDayClick,7.557,7.557,1,../../../packages/ui/components/form/date-range-picker/DateRangePicker.tsx:41:21,7.557
"Identifier: ""submit""",7.540,2.513,3,../../../packages/features/schedules/components/NewScheduleButton.tsx:87:20,5.905
Identifier: { name: string; id: numbe,7.506,3.753,2,../../../packages/trpc/server/routers/viewer/availability/schedule/update.handler.ts:73:11,3.910
isVideoOrConferencingApp,7.434,7.434,1,../../../packages/features/credentials/handleDeleteCredential.ts:99:9,7.434
Identifier: ForwardRefExoticComponent,7.374,7.374,1,../../../packages/app-store/office365video/components/AccountDialog.tsx:12:8,7.374
Identifier: { identity_provider: stri,7.358,7.358,1,../../../packages/platform/atoms/cal-provider/BaseCalProvider.tsx:206:13,7.358
Identifier: HandleSeatsResultBooking,7.355,3.677,2,../../../packages/features/bookings/lib/handleSeats/handleSeats.ts:160:9,5.661
useAppContextWithSchema,7.331,1.466,5,../../../packages/app-store/paypal/components/EventTypeAppCardInterface.tsx:26:47,4.720
inputStyles,7.298,7.298,1,../../../packages/ui/components/form/slider/RangeSliderPopover.tsx:51:9,7.298
createWithNonExistentOwner,7.280,3.640,2,../../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:228:23,7.243
"Identifier: ({ children, multiple, ..",7.276,1.819,4,../../../packages/emails/src/components/EmailBodyLogo.tsx:17:9,4.704
Identifier: CreatedBooking,7.244,1.035,7,../../../packages/features/bookings/lib/handleNewBooking.ts:1843:10,3.289
reset,7.232,7.232,1,../../../packages/features/bookings/Booker/components/hooks/useCalendars.ts:67:9,7.232
info,7.207,1.802,4,../../../packages/app-store/_utils/getCalendar.ts:49:4,4.254
chargeCard,7.184,1.197,6,../../../packages/trpc/server/routers/viewer/payments/chargeCard.handler.ts:114:58,4.045
getStartTime,7.004,1.751,4,../../../packages/trpc/server/routers/viewer/slots/util.ts:298:20,5.873
min,7.001,1.750,4,../../../packages/lib/date-ranges.ts:72:31,6.339
useAnimate,6.990,6.990,1,../../../packages/features/bookings/Booker/config.ts:168:36,6.990
createParamDecorator,6.964,0.995,7,src/modules/auth/decorators/get-org/get-org.decorator.ts:29:11,3.461
edit,6.929,3.464,2,../../../packages/trpc/server/routers/viewer/webhook/_router.tsx:81:11,5.143
tap,6.875,6.875,1,src/middleware/request-ids/request-id.interceptor.ts:19:31,6.875
setTimezone,6.808,3.404,2,../../../packages/features/bookings/Booker/components/EventMeta.tsx:213:19,5.435
adminFindById,6.745,3.373,2,../../../packages/trpc/server/routers/viewer/organizations/adminGet.handler.ts:14:15,6.597
findTeamMembersMatchingAttributeLogic,6.744,0.562,12,../../../packages/trpc/server/routers/viewer/attributes/findTeamMembersMatchingAttributeLogic.handler.ts:34:12,2.566
createTRPCNext,6.739,1.685,4,../../../packages/trpc/react/trpc.ts:52:70,2.885
isStartBeforeEnd,6.728,3.364,2,src/modules/ooo/services/ooo.service.ts:100:37,6.495
"Identifier: Record<""number"" | ""boolea",6.658,6.658,1,../../../packages/features/form-builder/fieldTypes.ts:6:6,6.658
pf,6.626,6.626,1,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:206:94,6.626
getEnrichedSerializableForm,6.597,2.199,3,../../../packages/trpc/server/routers/viewer/routing-forms/findTeamMembersMatchingAttributeLogicOfRoute.handler.ts:126:33,4.948
getBusyCalendarTimes,6.577,2.192,3,../../../packages/trpc/server/routers/viewer/availability/calendarOverlay.handler.ts:78:34,6.262
getOriginalRescheduledBooking,6.547,2.182,3,../../../packages/features/bookings/lib/handleNewBooking.ts:547:35,5.607
testTrigger,6.486,3.243,2,../../../packages/trpc/server/routers/viewer/webhook/_router.tsx:115:11,5.423
fetch,6.483,0.499,13,../../../packages/app-store/zohocalendar/api/callback.ts:67:19,3.456
getEnv,6.454,0.922,7,src/config/app.ts:6:9,4.200
post,6.418,1.070,6,../../../packages/features/bookings/lib/create-booking.ts:6:25,4.260
setSelectedParam,6.408,2.136,3,../../../packages/app-store/vital/components/AppConfiguration.tsx:111:13,3.416
Identifier: { user: { email: null; na,6.405,6.405,1,../../../packages/features/bookings/lib/handleNewBooking.ts:2041:9,6.405
Identifier: { title?: string | undefi,6.386,6.386,1,../../../packages/ui/components/badge/Badge.tsx:74:32,6.386
Identifier: (props: BadgeProps) => De,6.384,2.128,3,../../../packages/features/ee/managed-event-types/hooks/useLockedFieldsManager.tsx:58:12,3.654
onFocus,6.251,6.251,1,../../../packages/ui/components/editable-heading/EditableHeading.tsx:22:11,6.251
importHandler,6.229,0.479,13,../../../packages/trpc/server/routers/viewer/teams/_router.tsx:191:28,1.529
"Identifier: typeof import(""/home/ssal",6.218,6.218,1,../../../packages/ui/components/dialog/ConfirmationDialogContent.tsx:68:11,6.218
authenticateNextAuth,6.181,2.060,3,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:64:21,5.912
catchall,6.135,6.135,1,../../../packages/lib/server/getRoutedUrl.ts:24:6,6.135
Identifier: { id: number; eventType: ,6.121,3.061,2,../../../packages/features/bookings/lib/get-booking.ts:181:20,5.180
check,6.098,0.762,8,../../../packages/ui/components/card/FormCard.tsx:48:11,5.084
Identifier: number | undefined,6.080,1.520,4,../../../packages/trpc/server/routers/viewer/slots/util.ts:323:7,5.293
sendCancelledReminders,6.014,1.203,5,../../../packages/features/bookings/lib/handleCancelBooking.ts:394:32,3.140
fetcher,5.992,0.545,11,../../../packages/app-store/larkcalendar/lib/CalendarService.ts:321:18,4.424
setContinueWithProvider,5.982,5.982,1,../../../packages/features/bookings/Booker/components/OverlayCalendar/OverlayCalendarSwitch.tsx:42:7,5.982
getFixedT,5.979,1.993,3,../../../packages/lib/server/i18n.ts:17:9,5.559
createNewContactUnderAnAccount,5.911,1.970,3,../../../packages/app-store/salesforce/lib/CrmService.ts:522:47,5.592
Identifier: ComponentType<{ logoOnly?,5.860,5.860,1,../../../packages/features/bookings/Booker/Booker.tsx:511:13,5.860
findByWebhookId,5.860,1.465,4,../../../packages/trpc/server/routers/viewer/webhook/get.handler.ts:14:15,5.420
valueOf,5.858,0.976,6,../../../packages/lib/parse-dates.ts:79:35,3.439
withApiAuth,5.817,0.485,12,src/modules/slots/slots-2024-09-04/controllers/e2e/dynamic-event-type-slots.controller.e2e-spec.ts:49:30,4.424
useId,5.814,1.453,4,../../../packages/ui/form/radio-area/RadioAreaGroup.tsx:12:18,3.482
Identifier: any,5.807,0.528,11,../../../packages/trpc/react/trpc.ts:39:13,5.131
onCropComplete,5.785,5.785,1,../../../packages/ui/components/image-uploader/ImageUploader.tsx:47:11,5.785
Identifier: ForwardRefExoticComponent,5.784,1.446,4,../../../packages/ui/components/avatar/Avatar.tsx:102:15,4.206
ThisKeyword: this,5.779,5.779,1,../../../packages/core/builders/CalendarEvent/builder.ts:68:23,5.779
Identifier: ({ hasError: boolean; for,5.685,5.685,1,../../../packages/app-store/routing-forms/trpc/forms.handler.ts:108:11,5.685
Identifier: VideoResult,5.682,2.841,2,../../../packages/features/bookings/lib/handleNewBooking/getVideoCallDetails.ts:13:46,5.380
createNewSeat,5.670,1.890,3,../../../packages/features/bookings/lib/handleSeats/handleSeats.ts:101:20,4.818
presenter,5.658,1.886,3,../../../packages/app-store/routing-forms/trpc/report.handler.ts:107:20,5.223
"Identifier: ({ isOpenDialog, setIsOpe",5.651,2.825,2,../../../packages/features/bookings/Booker/Booker.tsx:517:37,5.559
values,5.615,0.468,12,../../../packages/lib/service/attribute/server/getAttributes.ts:118:9,1.143
getAllWorkflowsFromEventType,5.614,0.936,6,../../../packages/trpc/server/routers/viewer/workflows/getAllActiveWorkflows.handler.ts:44:35,2.327
Identifier: { form: { user: { id: num,5.611,1.403,4,../../../packages/app-store/routing-forms/trpc/getResponseWithFormFields.handler.ts:74:15,5.065
exchangeAuthorizationToken,5.597,1.119,5,src/modules/oauth-clients/controllers/oauth-flow/oauth-flow.controller.ts:100:12,4.718
preprocess,5.587,1.117,5,../../../packages/features/bookings/lib/getBookingResponsesSchema.ts:26:9,2.227
isEventTypeLoggingEnabled,5.552,5.552,1,../../../packages/trpc/server/routers/viewer/slots/util.ts:277:7,5.552
buildMember,5.549,5.549,1,../../../packages/trpc/server/routers/viewer/availability/team/listTeamAvailability.handler.ts:252:52,5.549
getFullYear,5.537,5.537,1,../../../packages/ui/components/credits/Credits.tsx:20:11,5.537
safeStringify,5.514,0.551,10,../../../packages/trpc/server/routers/viewer/bookings/requestReschedule.handler.ts:254:52,4.417
createTransport,5.509,1.836,3,../../../packages/emails/templates/_base-email.ts:74:43,4.087
getTotalCSAT,5.435,1.812,3,../../../packages/features/insights/server/trpc-router.ts:350:59,5.122
Identifier: Context<EmbedDialogContex,5.409,5.409,1,../../../packages/features/embed/lib/hooks/useEmbedDialogCtx.tsx:15:11,5.409
getMetadataHelpers,5.390,1.797,3,../../../packages/trpc/server/routers/viewer/organizations/update.handler.ts:142:28,5.129
Identifier: ForwardRefExoticComponent,5.363,2.682,2,../../../packages/ui/components/apps/Categories.tsx:41:15,3.464
transformWorkingHoursForClient,5.353,1.784,3,src/ee/schedules/schedules_2024_04_15/services/schedules.service.ts:148:20,4.327
Type,5.338,0.763,7,src/modules/organizations/outputs/organization-membership/get-all-memberships.output.ts:18:14,4.313
getSchedule,5.318,2.659,2,../../../packages/trpc/server/routers/viewer/slots/_router.tsx:30:11,3.591
getDefaultScheduleId,5.302,5.302,1,../../../packages/lib/server/repository/schedule.ts:44:33,5.302
findBookingQuery,5.271,0.586,9,../../../packages/features/bookings/lib/handleSeats/reschedule/owner/moveSeatedBookingToNewTimeSlot.ts:102:47,3.312
Number,5.234,1.309,4,../../../packages/lib/server/getTeamMemberEmailFromCrm.ts:42:48,3.332
"Identifier: { color: ""black""; fontSiz",5.214,5.214,1,../../../packages/emails/src/templates/BookingRedirectEmailNotification.tsx:23:9,5.214
isNaN,5.198,1.040,5,../../../packages/features/bookings/lib/handleNewBooking.ts:1725:33,4.927
"Identifier: ""NOT_FOUND""",5.186,5.186,1,../../../packages/trpc/server/routers/viewer/slots/util.ts:273:25,5.186
Identifier: { chosenRouteId: string |,5.177,2.589,2,../../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:55:24,4.360
Identifier: (props: TextEditorProps) ,5.171,5.171,1,../../../packages/ui/components/editor/Editor.tsx:82:11,5.171
getUserToUpdateEvent,5.167,1.722,3,src/ee/event-types/event-types_2024_04_15/services/event-types.service.ts:130:32,4.940
findAllByUpId,5.087,5.087,1,../../../packages/lib/event-types/getEventTypesByViewer.ts:65:8,5.087
getDestinationCalendar,5.086,1.695,3,../../../packages/features/ee/round-robin/roundRobinReassignment.ts:253:36,4.923
handlePaypalPaymentSuccess,5.068,1.689,3,../../../packages/app-store/paypal/api/webhook.ts:92:19,4.903
splice,4.975,4.975,1,../../../packages/embeds/embed-core/src/embed-iframe.ts:238:93,4.975
findQualifiedHosts,4.957,1.652,3,../../../packages/features/bookings/lib/handleNewBooking/loadAndValidateUsers.ts:112:69,4.260
"Identifier: typeof import(""/home/ssal",4.922,4.922,1,../../../packages/app-store/stripepayment/components/EventTypeAppSettingsInterface.tsx:178:21,4.922
Identifier: { calendar: string; event,4.880,4.880,1,../../../packages/emails/src/templates/BrokenIntegrationEmail.tsx:44:32,4.880
getVisibleCells,4.864,4.864,1,../../../packages/features/data-table/components/DataTable.tsx:266:16,4.864
getEventType,4.848,4.848,1,../../../packages/core/getUserAvailability.ts:310:45,4.848
click,4.847,1.212,4,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:315:24,2.594
updateTeamMembership,4.821,2.410,2,src/modules/teams/memberships/controllers/teams-memberships.controller.ts:123:30,4.679
now,4.803,0.686,7,../../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:27:32,2.899
hideDialogFor,4.785,4.785,1,../../../packages/features/settings/TimezoneChangeDialog.tsx:60:9,4.785
handleConfirmation,4.783,2.392,2,../../../packages/lib/payment/handlePaymentSuccess.ts:72:12,4.745
"Identifier: ({ extraDays, limitHeight",4.771,4.771,1,../../../packages/features/bookings/Booker/Booker.tsx:445:15,4.771
combine,4.760,2.380,2,src/lib/logger.ts:14:27,4.154
createCachedImport,4.718,1.573,3,../../../packages/app-store/index.ts:1:17,4.496
number,4.705,0.470,10,../../../packages/prisma/zod/workflow.ts:10:10,3.687
"Identifier: ({ ariaActiveDescendant, ",4.679,4.679,1,../../../packages/ui/components/editor/Editor.tsx:97:32,4.679
getHost,4.671,2.335,2,src/ee/bookings/2024-08-13/services/output.service.ts:365:20,4.175
Identifier: { title: string; workflow,4.654,2.327,2,../../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:351:10,4.128
registerDecorator,4.654,0.931,5,../../../packages/platform/types/bookings/2024-08-13/inputs/validators/validate-metadata.ts:11:19,1.727
ApiPropertyOptional,4.650,1.550,3,src/modules/organizations/inputs/attributes/update-organization-attribute.input.ts:18:4,4.248
"Identifier: ({ children, content, ope",4.627,4.627,1,../../../packages/features/ee/teams/components/TeamListItem.tsx:193:20,4.627
Identifier: { isFixed: boolean; creat,4.605,2.303,2,../../../packages/trpc/server/routers/viewer/slots/util.ts:356:51,4.375
