Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
Identifier: { primary?: boolean | und,0.554,0.554,1,../../packages/lib/getConnectedDestinationCalendars.ts:308:9,0.554
Identifier: IGetAvailableSlots,0.553,0.111,5,pages/api/get-inbound-dynamic-variables.ts:101:20,0.294
Identifier: App & { credential: Crede,0.553,0.184,3,../../packages/trpc/server/routers/loggedInViewer/appById.handler.ts:29:17,0.344
getTime,0.552,0.061,9,../../packages/app-store/zoomvideo/lib/VideoApiAdapter.ts:160:63,0.165
Identifier: { metadata: { config?: { ,0.552,0.552,1,modules/bookings/views/bookings-single-view.getServerSideProps.tsx:118:8,0.552
Identifier: { user: UserWithSelectedC,0.549,0.183,3,../../packages/trpc/server/routers/viewer/teams/roundRobin/getRoundRobinHostsToReasign.handler.ts:78:22,0.214
cancelSMS,0.548,0.548,1,../../packages/features/ee/workflows/lib/reminders/smsReminderManager.ts:266:42,0.548
"Identifier: ({ delegation, toggleDele",0.545,0.545,1,../../packages/features/ee/organizations/pages/settings/domainWideDelegation.tsx:118:9,0.545
option,0.545,0.545,1,../../packages/ui/components/form/timezone-select/TimezoneSelect.tsx:134:16,0.545
Identifier: { status: BookingStatus; ,0.544,0.272,2,../../packages/trpc/server/routers/viewer/bookings/confirm.handler.ts:134:7,0.366
handleLarkError,0.544,0.181,3,../../packages/app-store/larkcalendar/lib/CalendarService.ts:357:32,0.383
getAppOnboardingUrl,0.542,0.135,4,../../packages/ui/components/apps/AppCard.tsx:68:18,0.297
Identifier: TeamEventTypeBookingToRer,0.542,0.542,1,components/dialog/RerouteDialog.tsx:414:18,0.542
Identifier: { calendarId?: string | n,0.540,0.540,1,test/utils/bookingScenario/expects.ts:1192:20,0.540
Identifier: { status: BookingStatus; ,0.540,0.540,1,../../packages/features/ee/payments/pages/payment.tsx:43:8,0.540
Identifier: { bookingsCount: Record<n,0.539,0.270,2,../../packages/lib/bookings/filterHostsByLeadThreshold.ts:134:9,0.436
Identifier: AppPropsWithChildren,0.538,0.538,1,lib/app-providers.tsx:305:15,0.538
Identifier: ({ slug: string; } | { me,0.537,0.269,2,../../packages/features/ee/organizations/lib/orgDomains.ts:128:9,0.484
Identifier: { type: string; id: numbe,0.536,0.179,3,components/apps/InstallAppButtonChild.tsx:19:52,0.274
submitAndWaitForResponse,0.532,0.266,2,playwright/lib/testUtils.ts:168:8,0.268
Identifier: PartialReference,0.532,0.532,1,../../packages/app-store/campsite/lib/VideoApiAdapter.ts:30:19,0.532
registerCommand,0.529,0.265,2,../../packages/ui/components/editor/plugins/customEnterKeyPlugin.tsx:17:31,0.470
"Identifier: { label: string; value: """,0.528,0.176,3,../../packages/features/form-builder/utils/variantsConfig.ts:41:32,0.271
Identifier: StepObj,0.527,0.527,1,modules/apps/installation/[[...step]]/step-view.tsx:137:18,0.527
Identifier: ZodObject<{ id: ZodNumber,0.527,0.527,1,../../packages/prisma/zod/booking.ts:55:56,0.527
Identifier: { chosenRouteId: string |,0.526,0.263,2,../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:55:24,0.381
findByWebhookId,0.526,0.263,2,../../packages/trpc/server/routers/viewer/webhook/get.handler.ts:14:15,0.424
Identifier: { id: number; name: strin,0.525,0.525,1,../../packages/features/ee/round-robin/roundRobinReassignment.ts:541:9,0.525
getTokenObjectFromCredential,0.525,0.262,2,../../packages/app-store/nextcloudtalk/lib/VideoApiAdapter.ts:35:37,0.365
getMockRequestDataForBooking,0.524,0.105,5,../../packages/features/bookings/lib/handleNewBooking/test/fresh-booking.test.ts:2528:25,0.257
_queryAllData,0.524,0.262,2,../../packages/lib/service/attribute/server/getAttributes.ts:338:10,0.430
jsonParse,0.523,0.131,4,../../packages/features/webhooks/lib/handleWebhookScheduledTriggers.ts:55:22,0.233
toHaveBeenCalledWith,0.521,0.130,4,test/lib/handleChildrenEventTypes.test.ts:294:14,0.278
getErrorsFromImmutableTree,0.518,0.518,1,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:113:19,0.518
waitForURL,0.518,0.259,2,playwright/organization/organization-creation.e2e.ts:226:12,0.332
Identifier: { membership: { role: Mem,0.517,0.103,5,../../packages/features/ee/teams/pages/team-members-view.tsx:54:14,0.204
"Identifier: Pick<any, ""length"" | ""tea",0.516,0.172,3,../../packages/app-store/stripepayment/components/EventTypeAppCardInterface.tsx:39:37,0.350
checkRateLimitAndThrowError,0.516,0.172,3,pages/api/book/instant-event.ts:13:8,0.316
findTeamsInOrgIamNotPartOf,0.513,0.257,2,../../packages/trpc/server/routers/viewer/organizations/listOtherTeams.handler.ts:16:15,0.472
nullable,0.513,0.257,2,../../packages/prisma/zod-utils.ts:124:39,0.345
Identifier: (SAMLSSORecord | OIDCSSOR,0.513,0.128,4,../../packages/features/ee/sso/lib/sso.ts:90:12,0.315
getUserPageProps,0.511,0.255,2,lib/d/[link]/[slug]/getServerSideProps.tsx:150:15,0.428
updateDefault,0.510,0.510,1,../../packages/features/schedules/components/ScheduleListItem.tsx:98:40,0.510
Identifier: WebhookPayloadType,0.509,0.509,1,../../packages/features/webhooks/lib/sendPayload.ts:116:9,0.509
refreshOAuthTokens,0.508,0.102,5,../../packages/app-store/webex/lib/VideoApiAdapter.ts:62:27,0.192
Identifier: Response,0.508,0.508,1,../../packages/app-store/googlecalendar/lib/CalendarService.ts:119:15,0.508
Identifier: { metadata: { config?: { ,0.505,0.505,1,../../packages/features/eventtypes/lib/getPublicEvent.ts:273:10,0.505
inviteMemberByToken,0.505,0.505,1,../../packages/trpc/server/routers/viewer/teams/inviteMemberByToken.handler.ts:16:9,0.505
Identifier: { headSeo: Required<Pick<,0.504,0.504,1,../../packages/lib/next-seo.config.ts:27:13,0.504
getDubCustomer,0.503,0.503,1,../../packages/features/ee/teams/lib/payments.ts:58:43,0.503
getAverageRating,0.500,0.500,1,../../packages/features/insights/server/trpc-router.ts:349:63,0.500
findForSlots,0.500,0.167,3,../../node_modules/@calcom/trpc/server/routers/viewer/slots/util.ts:112:15,0.286
Identifier: typeof BookerLayoutsOutpu,0.498,0.498,1,../../packages/lib/event-types/transformers/internal-to-api/booker-layouts.ts:10:27,0.498
inviteMembers,0.497,0.249,2,../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.handler.ts:294:15,0.425
setOpenInviteLinkSettingsModal,0.496,0.165,3,../../packages/features/ee/teams/components/TeamListItem.tsx:129:19,0.272
"Identifier: ""green""",0.496,0.496,1,../../packages/ui/components/apps/AppCard.tsx:179:31,0.496
Identifier: { metadata: { requestedSl,0.493,0.493,1,playwright/lib/orgMigration.ts:523:9,0.493
getTextForPopover,0.491,0.164,3,../../packages/features/bookings/components/EventTypeFilter.tsx:70:21,0.252
"Identifier: ""UNLIMITED"" | ""ROLLING"" |",0.490,0.245,2,../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:734:48,0.354
Identifier: IsFixedAwareUser,0.488,0.244,2,../../packages/features/ee/round-robin/roundRobinReassignment.ts:544:10,0.344
getAllUserAndTeamEventTypes,0.488,0.163,3,../../packages/trpc/server/routers/viewer/workflows/util.ts:261:28,0.318
Identifier: ({ accepted: boolean; mem,0.488,0.244,2,../../packages/trpc/server/routers/viewer/teams/legacyListMembers.handler.ts:124:9,0.353
getHumanReadableLocationValue,0.485,0.243,2,../../packages/features/webhooks/lib/scheduleTrigger.ts:251:18,0.376
Identifier: { id: number; } | null,0.485,0.242,2,../../packages/lib/getOrgIdFromMemberOrTeamId.ts:48:9,0.359
sendDisabledAppEmail,0.484,0.121,4,../../packages/trpc/server/routers/viewer/apps/toggle.handler.ts:91:38,0.226
Identifier: T,0.483,0.483,1,../../node_modules/@calcom/trpc/server/trpc.ts:52:11,0.483
Identifier: DefaultEventLocationType ,0.482,0.241,2,components/booking/BookingListItem.tsx:561:32,0.249
getEventTypeIdsFromTeamIdsFilter,0.482,0.482,1,../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:175:26,0.482
Identifier: Pick<{ label: string; typ,0.481,0.241,2,../../packages/app-store/routing-forms/lib/selectOptions.ts:44:18,0.370
Identifier: (Omit<{ name: string | nu,0.480,0.160,3,../../packages/features/bookings/lib/handleNewBooking.ts:939:59,0.201
Identifier: { length: number; destina,0.480,0.480,1,../../packages/features/bookings/lib/handleNewBooking/getEventTypesFromDB.ts:179:8,0.480
Identifier: MembershipRole,0.479,0.479,1,../../packages/lib/server/repository/organization.ts:244:12,0.479
Identifier: typeof InternalTeamBillin,0.477,0.477,1,../../packages/trpc/server/routers/viewer/teams/hasActiveTeamPlan.handler.ts:29:31,0.477
Identifier: EventTypeUpdateInput,0.477,0.477,1,../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:173:8,0.477
handleWebexResponse,0.477,0.159,3,../../packages/app-store/webex/lib/VideoApiAdapter.ts:161:31,0.358
"Identifier: ""dark"" | ""light"" | ""auto""",0.476,0.476,1,../../packages/embeds/embed-core/src/embed-iframe.ts:225:9,0.476
getVideoCallUrlFromCalEvent,0.475,0.158,3,../../packages/features/ee/round-robin/handleRescheduleEventManager.ts:128:60,0.277
Identifier: { instantMeetingExpiryTim,0.472,0.157,3,../../packages/features/instant-meeting/handleInstantMeeting.ts:289:50,0.296
withDefault,0.471,0.471,1,../../packages/features/data-table/lib/context.tsx:38:8,0.471
Identifier: Response<Session>,0.471,0.067,7,../../packages/features/ee/teams/lib/payments.ts:200:16,0.085
Identifier: (NonNullable<{ avatar: st,0.470,0.157,3,../../packages/trpc/server/routers/loggedInViewer/me.handler.ts:47:7,0.230
Identifier: { url: string | null; },0.470,0.117,4,../../packages/trpc/server/routers/viewer/organizations/publish.handler.ts:56:18,0.173
silly,0.469,0.234,2,../../packages/features/ee/workflows/lib/reminders/providers/twilioProvider.ts:33:13,0.249
setQuery,0.469,0.234,2,../../packages/app-store/routing-forms/pages/reporting/[...appPages].tsx:232:14,0.426
Identifier: { spanText?: string | und,0.468,0.156,3,../../packages/ui/components/calendar-switch/CalendarSwitch.tsx:19:8,0.247
"Identifier: { readonly EMAIL_HOST: ""E",0.468,0.156,3,../../packages/trpc/server/routers/viewer/workflows/activateEventType.handler.ts:265:28,0.255
"Identifier: typeof import(""/home/ssal",0.468,0.234,2,../../packages/ui/components/image-uploader/Common.tsx:73:7,0.465
updateFilter,0.465,0.155,3,../../packages/features/data-table/components/filters/TextFilterOptions.tsx:36:23,0.239
Identifier: { readonly siteName: stri,0.464,0.232,2,../../packages/lib/next-seo.config.ts:30:4,0.439
checkIfUserHasFeatureUseCase,0.462,0.231,2,../../packages/features/flags/operations/check-if-user-has-feature.controller.ts:29:33,0.354
getServerErrorFromPrismaError,0.459,0.459,1,../../packages/lib/server/getServerErrorFromUnknown.ts:57:11,0.459
dbRemoveUserFromOrg,0.459,0.115,4,playwright/lib/orgMigration.ts:174:29,0.184
strict,0.456,0.456,1,../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/types.ts:78:13,0.456
_getWhereClauseForFindingUsersByUsername,0.456,0.152,3,../../packages/lib/server/repository/user.ts:153:38,0.314
createTeamEventType,0.455,0.152,3,playwright/fixtures/users.ts:557:34,0.345
Identifier: number | undefined,0.452,0.226,2,../../packages/features/handleMarkNoShow.ts:220:9,0.390
Identifier: objectOutputType<{ token:,0.451,0.226,2,../../packages/app-store/dailyvideo/lib/VideoApiAdapter.ts:135:11,0.255
Identifier: { keys: JsonValue; create,0.451,0.225,2,../../packages/trpc/server/routers/viewer/apps/toggle.handler.ts:170:9,0.339
getDnsRecordToDelete,0.451,0.150,3,../../packages/lib/domainManager/deploymentServices/cloudflare.ts:82:34,0.236
Identifier: ForwardRefExoticComponent,0.450,0.450,1,../../packages/ui/components/filter-select/index.tsx:62:8,0.450
useDigitInput,0.448,0.112,4,components/auth/TwoFactor.tsx:13:32,0.247
Identifier: ForwardRefExoticComponent,0.448,0.448,1,../../packages/app-store/office365video/components/AccountDialog.tsx:12:8,0.448
Identifier: AnimationScope<any>,0.447,0.447,1,../../packages/features/bookings/Booker/config.ts:216:9,0.447
Identifier: { id: string; label: stri,0.444,0.444,1,../../packages/features/insights/server/routing-events.ts:674:11,0.444
generateUsernameSuggestion,0.441,0.221,2,../../packages/lib/server/username.ts:161:39,0.256
useDefaultCountry,0.441,0.221,2,../../packages/ui/form/PhoneInput.tsx:86:8,0.329
Identifier: { requestedSlug?: string ,0.441,0.147,3,../../packages/lib/server/repository/teamUtils.ts:6:24,0.205
Identifier: (base: CSSObjectWithLabel,0.440,0.220,2,../../packages/ui/components/form/select/Select.tsx:62:15,0.391
IsIn,0.439,0.220,2,../../packages/platform/types/schedules/schedules-2024-06-11/inputs/create-schedule.input.ts:20:4,0.318
Identifier: string | boolean | string,0.439,0.146,3,../../packages/features/form-builder/FormBuilderField.tsx:354:18,0.333
Identifier: EventPayloadType,0.439,0.219,2,../../packages/features/bookings/lib/handleConfirmation.ts:464:10,0.277
Identifier: { metadata: { requestedSl,0.439,0.439,1,playwright/lib/orgMigration.ts:670:9,0.439
generateTeamCheckoutSession,0.439,0.219,2,../../packages/trpc/server/routers/viewer/teams/create.handler.ts:35:32,0.405
getConnections,0.438,0.146,3,../../packages/features/ee/sso/lib/sso.ts:67:51,0.299
"StringLiteral: ""onClick""",0.437,0.437,1,../../packages/ui/components/badge/Badge.tsx:74:19,0.437
createNewUsersConnectToOrgIfExists,0.436,0.109,4,../../packages/trpc/server/routers/viewer/teams/inviteMember/utils.ts:934:44,0.227
Identifier: (props: { selectedUserId:,0.434,0.434,1,../../packages/features/users/components/UserTable/EditSheet/EditUserForm.tsx:218:11,0.434
Identifier: (props: { isPending: bool,0.433,0.433,1,../../packages/features/ee/organizations/pages/settings/attributes/attributes-create-view.tsx:39:19,0.433
renderOptions,0.432,0.432,1,../../packages/app-store/routing-forms/components/react-awesome-query-builder/widgets.tsx:331:9,0.432
Identifier: { membership: { role: Mem,0.432,0.144,3,../../packages/features/ee/teams/pages/team-members-view.tsx:104:44,0.192
useDebounce,0.431,0.215,2,../../packages/features/timezone-buddy/components/AvailabilitySliderTable.tsx:73:8,0.360
hasEditPermissionForUserID,0.430,0.143,3,../../node_modules/@calcom/trpc/server/routers/viewer/availability/schedule/update.handler.ts:51:36,0.277
Identifier: { select: { id: true; use,0.429,0.429,1,../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:237:48,0.429
Identifier: { eventType: { schedule: ,0.428,0.143,3,../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:94:23,0.261
Identifier: { user: User; res?: Serve,0.427,0.427,1,../../node_modules/@calcom/trpc/server/routers/viewer/eventTypes/update.handler.ts:514:7,0.427
"Identifier: Pick<App, ""dirName"" | ""is",0.421,0.140,3,../../packages/app-store/getAppAssetFullPath.ts:4:21,0.150
findManyForUsers,0.420,0.140,3,../../packages/lib/server/repository/user.ts:434:27,0.337
Identifier: WhereForTeamOrAllTeams,0.418,0.139,3,../../packages/features/insights/server/routing-events.ts:240:20,0.257
Identifier: { metadata: { config?: { ,0.417,0.208,2,../../packages/lib/defaultEvents.ts:156:9,0.309
getCalendarsEventsWithTimezones,0.416,0.208,2,../../packages/core/CalendarManager.ts:172:27,0.313
Identifier: { teamId: number | null; ,0.416,0.208,2,../../packages/lib/getTeamIdFromEventType.ts:27:11,0.312
Identifier: IAtomsContext,0.415,0.208,2,../../packages/lib/hooks/useLocale.ts:11:19,0.339
setInput,0.415,0.138,3,../../packages/app-store/templates/general-app-settings/components/AppSettingsInterface.tsx:16:33,0.286
Identifier: { select: { id: true; tit,0.414,0.414,1,../../packages/features/eventtypes/lib/getPublicEvent.ts:522:47,0.414
createProxifiedObject,0.414,0.207,2,lib/buildLegacyCtx.tsx:17:32,0.291
createHttpServer,0.413,0.413,1,playwright/fixtures/webhooks.ts:8:30,0.413
Identifier: number[],0.412,0.412,1,../../packages/trpc/server/routers/loggedInViewer/appCredentialsByType.handler.ts:36:9,0.412
"Identifier: ""ROUND_ROBIN"" | ""COLLECTI",0.410,0.205,2,../../packages/lib/hooks/useCreateEventType.ts:26:29,0.248
removeTeamsWithoutItsMemberFromOrg,0.409,0.136,3,playwright/lib/orgMigration.ts:173:40,0.300
Identifier: { startTime: string; endT,0.409,0.204,2,../../packages/trpc/server/routers/viewer/slots/util.ts:596:14,0.296
dataTableFilter,0.407,0.204,2,../../packages/features/insights/hooks/useInsightsColumns.tsx:68:17,0.247
useInsightsOrgTeams,0.405,0.405,1,../../packages/features/insights/filters/OrgTeamsFilter.tsx:18:8,0.405
setPrivateLinkCopyIndices,0.405,0.405,1,modules/event-types/views/event-types-listing-view.tsx:584:67,0.405
Identifier: UseQueryResult<ApiSuccess,0.404,0.404,1,../../packages/platform/atoms/hooks/useMe.ts:29:9,0.404
"Identifier: ({ team, considerUnpublis",0.403,0.202,2,pages/team/[slug]/embed.tsx:10:35,0.385
getTeamWithEventsData,0.403,0.201,2,lib/team/[slug]/[type]/getServerSideProps.tsx:45:21,0.373
Identifier: { dependencyData?: TDepen,0.401,0.201,2,../../packages/lib/getConnectedApps.ts:230:11,0.284
onConnectNow,0.401,0.134,3,../../packages/features/bookings/Booker/components/InstantBooking.tsx:38:27,0.212
setProjects,0.396,0.396,1,../../packages/app-store/basecamp3/components/EventTypeAppSettingsInterface.tsx:19:10,0.396
"Identifier: ({ isOpen, onClose, onSub",0.396,0.396,1,../../packages/features/ee/organizations/pages/settings/domainWideDelegation.tsx:256:11,0.396
Identifier: EventTypeInfo,0.394,0.394,1,../../packages/features/bookings/lib/handleCancelBooking.ts:232:8,0.394
getUserById,0.393,0.393,1,../../packages/features/tasker/tasks/triggerNoShow/common.ts:133:25,0.393
publish,0.393,0.393,1,../../packages/trpc/server/routers/viewer/teams/publish.handler.ts:64:30,0.393
findOriginalRescheduledBooking,0.391,0.195,2,../../packages/features/bookings/lib/handleNewBooking/getOriginalRescheduledBooking.ts:8:32,0.251
Identifier: { appId: string; },0.391,0.391,1,../../packages/trpc/server/routers/loggedInViewer/appById.handler.ts:18:16,0.391
removeUserFromOrg,0.390,0.130,3,../../packages/features/ee/dsync/lib/handleUserEvents.ts:115:12,0.291
"Identifier: UseQueryResult<any, Error",0.389,0.389,1,lib/hooks/settings/platform/oauth-clients/usePersistOAuthClient.ts:138:9,0.389
Identifier: typeof EventRequestSMS,0.386,0.193,2,../../packages/emails/email-manager.ts:395:26,0.297
